Commodity,Country,Unit,Quantity,Value
CASTOR OIL                                        ,NETHERLAND,KGS,11376.0,0.12
CASTOR OIL                                        ,POLAND,KGS,583.0,0.01
CASTOR OIL                                        ,SINGAPORE,KGS,1540.0,0.0
CASTOR OIL                                        ,SPAIN,KGS,15.0,0.0
CASTOR OIL                                        ,TAIWAN,KGS,4000.0,0.03
CASTOR OIL                                        ,TANZANIA REP,KGS,500.0,0.0
CASTOR OIL                                        ,THAILAND,KGS,200.0,0.0
CASTOR OIL                                        ,U ARAB EMTS,KGS,21740.0,0.04
CASTOR OIL                                        ,U K,KGS,0.0,0.0
CASTOR OIL                                        ,U S A,KGS,55250.0,0.75
CASTOR OIL                                        ,YEMEN REPUBLC,KGS,17600.0,0.04
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",AUSTRALIA,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",AUSTRIA,TON,2.0,0.02
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",BANGLADESH PR,TON,169070.0,13.88
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",BELGIUM,TON,1.0,0.01
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",BHUTAN,TON,230762.0,14.35
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",BRAZIL,TON,2.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",CANADA,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",CHINA P RP,TON,4260.0,4.8
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",CROATIA,TON,1344.0,0.85
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",CZECH REPUBLIC,TON,409.0,0.8
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",DENMARK,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",EGYPT A RP,TON,616.0,0.1
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",FRANCE,TON,681.0,0.46
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",GERMANY,TON,427.0,0.83
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",GREECE,TON,114.0,0.06
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",HONG KONG,TON,461.0,0.53
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",HUNGARY,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",INDONESIA,TON,1568.0,0.65
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",IRAN,TON,164656.0,5.82
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",ISRAEL,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",ITALY,TON,236.0,0.48
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",JAPAN,TON,44.0,0.07
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",KOREA RP,TON,445.0,0.45
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",KUWAIT,TON,10.0,0.01
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",MALAYSIA,TON,310.0,0.26
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",MALDIVES,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",MEXICO,TON,211.0,0.13
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",NEPAL,TON,55660.0,3.02
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",NETHERLAND,TON,3700.0,3.48
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",NIGERIA,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",OMAN,TON,535074.0,20.24
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",PAKISTAN IR,TON,0.0,0.01
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",PHILIPPINES,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",POLAND,TON,1.0,0.03
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",RUSSIA,TON,1.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SAUDI ARAB,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SINGAPORE,TON,772.0,2.86
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SLOVAK REP,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SLOVENIA,TON,34.0,0.04
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SOUTH AFRICA,TON,0.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SPAIN,TON,34.0,0.3
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SRI LANKA DSR,TON,1.0,0.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",SWITZERLAND,TON,105.0,0.15
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",TAIWAN,TON,26.0,0.21
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",THAILAND,TON,22270.0,6.39
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",TURKEY,TON,374.0,0.49
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",U ARAB EMTS,TON,635790.0,48.67
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",U K,TON,623.0,1.0
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",U S A,TON,93.0,0.18
"CEMENT, CLINKERS AND ASBESTOS CEMENT PRODUCTS     ",VIETNAM SOC REP,TON,3075.0,1.77
CERAMICS AND ALLIED PRODUCTS                      ,AFGHANISTAN,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,ARGENTINA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,AUSTRALIA,,,1.11
CERAMICS AND ALLIED PRODUCTS                      ,AUSTRIA,,,14.39
CERAMICS AND ALLIED PRODUCTS                      ,BAHARAIN IS,,,0.28
CERAMICS AND ALLIED PRODUCTS                      ,BANGLADESH PR,,,2.16
CERAMICS AND ALLIED PRODUCTS                      ,BELGIUM,,,12.4
CERAMICS AND ALLIED PRODUCTS                      ,BRAZIL,,,1.98
CERAMICS AND ALLIED PRODUCTS                      ,BULGARIA,,,0.06
CERAMICS AND ALLIED PRODUCTS                      ,CAMBODIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,CANADA,,,1.14
CERAMICS AND ALLIED PRODUCTS                      ,CHILE,,,0.09
CERAMICS AND ALLIED PRODUCTS                      ,CHINA P RP,,,648.2
CERAMICS AND ALLIED PRODUCTS                      ,COLOMBIA,,,0.07
CERAMICS AND ALLIED PRODUCTS                      ,CROATIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,CYPRUS,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,CZECH REPUBLIC,,,3.33
CERAMICS AND ALLIED PRODUCTS                      ,DENMARK,,,7.83
CERAMICS AND ALLIED PRODUCTS                      ,EGYPT A RP,,,0.13
CERAMICS AND ALLIED PRODUCTS                      ,ESTONIA,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,FINLAND,,,2.84
CERAMICS AND ALLIED PRODUCTS                      ,FRANCE,,,21.31
CERAMICS AND ALLIED PRODUCTS                      ,GERMANY,,,90.96
CERAMICS AND ALLIED PRODUCTS                      ,GREECE,,,0.17
CERAMICS AND ALLIED PRODUCTS                      ,HONG KONG,,,2.52
CERAMICS AND ALLIED PRODUCTS                      ,HUNGARY,,,23.23
CERAMICS AND ALLIED PRODUCTS                      ,INDONESIA,,,36.47
CERAMICS AND ALLIED PRODUCTS                      ,IRAN,,,0.29
CERAMICS AND ALLIED PRODUCTS                      ,IRELAND,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,ISRAEL,,,1.89
CERAMICS AND ALLIED PRODUCTS                      ,ITALY,,,47.21
CERAMICS AND ALLIED PRODUCTS                      ,JAPAN,,,58.5
CERAMICS AND ALLIED PRODUCTS                      ,JORDAN,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,KAZAKHSTAN,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,KENYA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,KOREA RP,,,8.24
CERAMICS AND ALLIED PRODUCTS                      ,KUWAIT,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,LATVIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,LEBANON,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,LIBERIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,LIECHTENSTEIN,,,0.02
CERAMICS AND ALLIED PRODUCTS                      ,LITHUANIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,LUXEMBOURG,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,MACEDONIA,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,MALAYSIA,,,12.84
CERAMICS AND ALLIED PRODUCTS                      ,MALDIVES,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,MEXICO,,,4.27
CERAMICS AND ALLIED PRODUCTS                      ,MOROCCO,,,0.02
CERAMICS AND ALLIED PRODUCTS                      ,MYANMAR,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,NAMIBIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,NEPAL,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,NETHERLAND,,,10.45
CERAMICS AND ALLIED PRODUCTS                      ,NETHERLANDANTIL,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,NEW ZEALAND,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,NIGERIA,,,0.09
CERAMICS AND ALLIED PRODUCTS                      ,NORWAY,,,0.22
CERAMICS AND ALLIED PRODUCTS                      ,OMAN,,,2.69
CERAMICS AND ALLIED PRODUCTS                      ,PAKISTAN IR,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,PAPUA N GNA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,PHILIPPINES,,,7.83
CERAMICS AND ALLIED PRODUCTS                      ,POLAND,,,3.67
CERAMICS AND ALLIED PRODUCTS                      ,PORTUGAL,,,2.97
CERAMICS AND ALLIED PRODUCTS                      ,QATAR,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,ROMANIA,,,0.01
CERAMICS AND ALLIED PRODUCTS                      ,RUSSIA,,,0.09
CERAMICS AND ALLIED PRODUCTS                      ,SAUDI ARAB,,,0.61
CERAMICS AND ALLIED PRODUCTS                      ,SENEGAL,,,0.04
CERAMICS AND ALLIED PRODUCTS                      ,SERBIA,,,0.0
CERAMICS AND ALLIED PRODUCTS                      ,SINGAPORE,,,2.02
CERAMICS AND ALLIED PRODUCTS                      ,SLOVAK REP,,,0.02
CERAMICS AND ALLIED PRODUCTS                      ,SLOVENIA,,,7.55
CERAMICS AND ALLIED PRODUCTS                      ,SOUTH AFRICA,,,7.35
CERAMICS AND ALLIED PRODUCTS                      ,SPAIN,,,18.45
CERAMICS AND ALLIED PRODUCTS                      ,SRI LANKA DSR,,,6.05
CERAMICS AND ALLIED PRODUCTS                      ,SWEDEN,,,0.35
CERAMICS AND ALLIED PRODUCTS                      ,SWITZERLAND,,,1.17
CERAMICS AND ALLIED PRODUCTS                      ,TAIWAN,,,1.12
CERAMICS AND ALLIED PRODUCTS                      ,THAILAND,,,42.71
CERAMICS AND ALLIED PRODUCTS                      ,TUNISIA,,,0.04
CERAMICS AND ALLIED PRODUCTS                      ,TURKEY,,,9.97
CERAMICS AND ALLIED PRODUCTS                      ,U ARAB EMTS,,,6.33
CERAMICS AND ALLIED PRODUCTS                      ,U K,,,5.57
CERAMICS AND ALLIED PRODUCTS                      ,U S A,,,56.43
CERAMICS AND ALLIED PRODUCTS                      ,UKRAINE,,,0.35
CERAMICS AND ALLIED PRODUCTS                      ,UNSPECIFIED,,,0.09
CERAMICS AND ALLIED PRODUCTS                      ,VIETNAM SOC REP,,,7.02
CEREAL PREPARATIONS                               ,AUSTRALIA,TON,19605.0,14.72
CEREAL PREPARATIONS                               ,AUSTRIA,TON,19.0,0.11
CEREAL PREPARATIONS                               ,BAHARAIN IS,TON,0.0,0.0
CEREAL PREPARATIONS                               ,BANGLADESH PR,TON,12449.0,24.77
CEREAL PREPARATIONS                               ,BELGIUM,TON,296.0,1.35
CEREAL PREPARATIONS                               ,BHUTAN,TON,952.0,1.19
CEREAL PREPARATIONS                               ,BRAZIL,TON,0.0,0.0
CEREAL PREPARATIONS                               ,BULGARIA,TON,45.0,0.19
CEREAL PREPARATIONS                               ,CANADA,TON,0.0,0.0
CEREAL PREPARATIONS                               ,CHILE,TON,10004.0,6.91
CEREAL PREPARATIONS                               ,CHINA P RP,TON,8516.0,16.5
CEREAL PREPARATIONS                               ,DENMARK,TON,24.0,0.19
CEREAL PREPARATIONS                               ,EGYPT A RP,TON,31.0,0.1
CEREAL PREPARATIONS                               ,ESTONIA,TON,3.0,0.02
CEREAL PREPARATIONS                               ,FINLAND,TON,0.0,0.0
CEREAL PREPARATIONS                               ,FRANCE,TON,668.0,2.7
CEREAL PREPARATIONS                               ,GERMANY,TON,381.0,0.82
CEREAL PREPARATIONS                               ,GHANA,TON,0.0,0.0
CEREAL PREPARATIONS                               ,GREECE,TON,141.0,0.33
CEREAL PREPARATIONS                               ,HONG KONG,TON,3.0,0.01
CEREAL PREPARATIONS                               ,HUNGARY,TON,77.0,0.21
CEREAL PREPARATIONS                               ,INDONESIA,TON,13703.0,28.73
CEREAL PREPARATIONS                               ,IRAN,TON,1613.0,2.96
CEREAL PREPARATIONS                               ,IRELAND,TON,0.0,0.0
CEREAL PREPARATIONS                               ,ISRAEL,TON,27.0,0.23
CEREAL PREPARATIONS                               ,ITALY,TON,5129.0,8.67
CEREAL PREPARATIONS                               ,JAPAN,TON,34.0,0.16
CEREAL PREPARATIONS                               ,JORDAN,TON,0.0,0.0
CEREAL PREPARATIONS                               ,KOREA RP,TON,2872.0,11.44
CEREAL PREPARATIONS                               ,LATVIA,TON,153.0,0.21
CEREAL PREPARATIONS                               ,LITHUANIA,TON,1980.0,1.27
CEREAL PREPARATIONS                               ,LUXEMBOURG,TON,1.0,0.01
CEREAL PREPARATIONS                               ,MALAYSIA,TON,4774.0,22.73
CEREAL PREPARATIONS                               ,MALTA,TON,2.0,0.01
CEREAL PREPARATIONS                               ,MAURITIUS,TON,0.0,0.0
CEREAL PREPARATIONS                               ,NEPAL,TON,5863.0,9.12
CEREAL PREPARATIONS                               ,NETHERLAND,TON,430.0,1.14
CEREAL PREPARATIONS                               ,NEW ZEALAND,TON,0.0,0.0
CEREAL PREPARATIONS                               ,NIGERIA,TON,30.0,0.04
CEREAL PREPARATIONS                               ,NORWAY,TON,6.0,0.03
CEREAL PREPARATIONS                               ,OMAN,TON,10.0,0.03
CEREAL PREPARATIONS                               ,PHILIPPINES,TON,6.0,0.02
CEREAL PREPARATIONS                               ,POLAND,TON,7.0,0.04
CEREAL PREPARATIONS                               ,QATAR,TON,0.0,0.0
CEREAL PREPARATIONS                               ,ROMANIA,TON,3.0,0.01
CEREAL PREPARATIONS                               ,RUSSIA,TON,453.0,0.92
CEREAL PREPARATIONS                               ,SAUDI ARAB,TON,10.0,0.06
CEREAL PREPARATIONS                               ,SERBIA,TON,0.0,0.0
CEREAL PREPARATIONS                               ,SINGAPORE,TON,3006.0,17.52
CEREAL PREPARATIONS                               ,SLOVAK REP,TON,0.0,0.0
CEREAL PREPARATIONS                               ,SLOVENIA,TON,60.0,0.1
CEREAL PREPARATIONS                               ,SOUTH AFRICA,TON,30.0,0.07
CEREAL PREPARATIONS                               ,SPAIN,TON,121.0,0.54
CEREAL PREPARATIONS                               ,SRI LANKA DSR,TON,7192.0,6.34
CEREAL PREPARATIONS                               ,SWITZERLAND,TON,18.0,0.28
CEREAL PREPARATIONS                               ,TAIWAN,TON,45.0,0.05
CEREAL PREPARATIONS                               ,THAILAND,TON,2554.0,21.38
CEREAL PREPARATIONS                               ,TURKEY,TON,636.0,0.8
CEREAL PREPARATIONS                               ,U ARAB EMTS,TON,2573.0,4.3
CEREAL PREPARATIONS                               ,U K,TON,419.0,0.92
CEREAL PREPARATIONS                               ,U S A,TON,311.0,1.11
CEREAL PREPARATIONS                               ,UKRAINE,TON,260.0,0.15
CEREAL PREPARATIONS                               ,UNSPECIFIED,TON,40.0,0.05
CEREAL PREPARATIONS                               ,VIETNAM SOC REP,TON,317.0,1.23
CEREAL PREPARATIONS                               ,ZIMBABWE,TON,0.0,0.0
COCOA PRODUCTS                                    ,ALBANIA,KGS,0.0,0.0
COCOA PRODUCTS                                    ,AUSTRALIA,KGS,32515.0,0.09
COCOA PRODUCTS                                    ,AUSTRIA,KGS,8565.0,0.1
COCOA PRODUCTS                                    ,AZERBAIJAN,KGS,16576.0,0.06
COCOA PRODUCTS                                    ,BAHARAIN IS,KGS,12250.0,0.04
COCOA PRODUCTS                                    ,BANGLADESH PR,KGS,764183.0,3.3
COCOA PRODUCTS                                    ,BELGIUM,KGS,1275535.0,12.44
COCOA PRODUCTS                                    ,BRAZIL,KGS,19758.0,0.07
COCOA PRODUCTS                                    ,BULGARIA,KGS,0.0,0.0
COCOA PRODUCTS                                    ,CAMEROON,KGS,0.0,0.0
COCOA PRODUCTS                                    ,CHINA P RP,KGS,722553.0,1.08
COCOA PRODUCTS                                    ,COLOMBIA,KGS,114407.0,0.54
COCOA PRODUCTS                                    ,CONGO D. REP.,KGS,12804258.0,29.29
COCOA PRODUCTS                                    ,CONGO P REP,KGS,0.0,0.0
COCOA PRODUCTS                                    ,COTE D' IVOIRE,KGS,530000.0,1.78
COCOA PRODUCTS                                    ,CZECH REPUBLIC,KGS,0.0,0.0
COCOA PRODUCTS                                    ,DENMARK,KGS,24120.0,0.58
COCOA PRODUCTS                                    ,DOMINIC REP,KGS,5292000.0,14.45
COCOA PRODUCTS                                    ,ECUADOR,KGS,100050.0,0.28
COCOA PRODUCTS                                    ,EGYPT A RP,KGS,19386.0,0.37
COCOA PRODUCTS                                    ,FINLAND,KGS,14696.0,0.17
COCOA PRODUCTS                                    ,FRANCE,KGS,13363.0,0.28
COCOA PRODUCTS                                    ,GERMANY,KGS,253384.0,2.46
COCOA PRODUCTS                                    ,GHANA,KGS,4717200.0,14.68
COCOA PRODUCTS                                    ,GREECE,KGS,12.0,0.0
